What were the two components of the food security system designed by the Indian government?,Buffer stock and the Public Distribution System (PDS).
What is 'Buffer Stock'?,The stock of wheat and rice procured by the government through the Food Corporation of India (FCI).
Term: Minimum Support Price (MSP),Definition: The pre-announced price paid by the government to farmers for their crops before the sowing season.
What is the purpose of the government declaring an MSP every year?,To provide incentives to farmers to increase the production of specific crops.
Term: Issue Price,"Definition: The price, lower than the market price, at which the government distributes foodgrains to the poorer strata of society."
How is food procured by the FCI distributed to the poorer sections of society?,"Through government-regulated ration shops, also known as the Public Distribution System (PDS)."
What is another name for 'Ration Shops' in India?,Fair Price Shops.
Who is eligible to buy items from a ration shop?,Any family possessing a valid ration card.
Ration Card Type: Antyodaya cards,Target Group: The poorest of the poor.
Ration Card Type: BPL cards,Target Group: People living below the poverty line.
Ration Card Type: APL cards,Target Group: All people above the poverty line.
In what decade was the rationing system first introduced in India?,"The $1940$s, in response to the Bengal Famine."
Identify the three food intervention programmes introduced in the mid-$1970$s.,"Public Distribution System (PDS), Integrated Child Development Services (ICDS), and Food-for-Work (FFW)."
What was the primary goal of the Revamped Public Distribution System (RPDS) introduced in $1992$?,To provide PDS benefits to remote and backward areas.
How did the Targeted Public Distribution System (TPDS) of $1997$ differ from earlier systems?,It adopted a differential price policy for poor and non-poor consumers.
Scheme: Antyodaya Anna Yojana (AAY),Definition: A scheme launched in $2000$ to provide highly subsidized foodgrains to one crore of the poorest BPL families.
Scheme: Annapurna Scheme (APS),Target Group: Indigent senior citizens.
What is the current monthly foodgrain entitlement for a family under the Antyodaya Anna Yojana?,$35$ kilograms.
The National Food Security Act of $2013$ categorizes what percentage of the rural population as eligible for food security?,$75\%$.
"Under the National Food Security Act ($2013$), what is the issue price for one kilogram of rice?",Rs $3.00$.
How has the PDS been instrumental in averting widespread hunger and famine?,By supplying food from surplus regions to deficit ones and stabilizing prices.
What is one major drawback of maintaining massive buffer stocks of foodgrains?,"High carrying costs, wastage, and deterioration of grain quality."
How has the increase in MSP for wheat and rice affected the production of 'coarse grains'?,"It induced farmers to divert land away from coarse grains, which are staples for the poor."
What environmental degradation is associated with intensive rice cultivation in states like Punjab?,Fall in water levels due to high water utilization.
Term: Subsidy,Definition: A government payment to a producer to supplement market prices and keep consumer prices low.
List two common malpractices found among some PDS dealers.,Diverting grains to the open market and selling poor quality grains at ration shops.
Why is there little incentive for Above Poverty Line (APL) families to buy from ration shops today?,The APL price at ration shops is almost as high as the open market price.
"In Tamil Nadu, approximately what percentage of fair price shops are run by cooperatives?",$94$ per cent.
Which cooperative in Delhi provides milk and vegetables at controlled rates decided by the government?,Mother Dairy.
What significant impact did the Amul cooperative have on India?,It brought about the White Revolution in milk products.
How has the Academy of Development Science (ADS) contributed to food security in Maharashtra?,By facilitating a network of NGOs to set up grain banks.
What was the total foodgrain production in India in the year $2021-22$?,$315$ Million tonnes.
The _____ is responsible for purchasing wheat and rice from farmers in surplus states.,Food Corporation of India (FCI)
"Under the National Food Security Act ($2013$), eligible households are entitled to how much foodgrain per person per month?",$5$ kg.
What happens to the surplus foodgrains stored in FCI godowns that are not distributed timely?,They may rot or be consumed by pests like rats.
Which region of Uttar Pradesh accounts for a large number of food insecure people?,Eastern and south-eastern parts.
"Which states have exerted pressure for enhanced MSP, leading to concentrated procurement in those regions?","Punjab, Haryana, and Andhra Pradesh."
What is the primary cause of chronic hunger among poor people?,Persistently low income leading to the inability to buy survival food.
When did the coverage of the Public Distribution System (PDS) first become targeted toward the poor specifically?,In $1997$ with the launch of the Targeted Public Distribution System (TPDS).
